FacilityID,FacilityName,ReportPeriod,VOCs,UnitsOfVOCs,TSP,UnitsOfTSP,SOx,UnitsOfSOx,NOx,UnitsOfNOx,Status
B9600320,光國股份有限公司六廠,2014年第4季,1.175,公噸,0,公噸,0,公噸,0,公噸,完成核算
B9302892,里木科技股份有限公司工廠,2014年第4季,0.022,公噸,0,公噸,0,公噸,0,公噸,完成核算
B9302883,灃和科技股份有限公司,2014年第4季,0.001,公噸,0,公噸,0,公噸,0,公噸,完成申報
B9302874,永元電機股份有限公司,2014年第4季,1.813,公噸,0,公噸,0,公噸,0,公噸,完成核算
B9201943,巨堡五金工業股份有限公司,2014年第4季,0.038,公噸,0,公噸,0.027,公噸,0.023,公噸,完成核算
B9201934,嘉元全機械廠有限公司,2014年第4季,0.053,公噸,0,公噸,0,公噸,0,公噸,完成核算
B9201925,順原企業社,2014年第4季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
B9003250,嘉祥美術印刷有限公司,2014年第4季,0.089,公噸,0,公噸,0,公噸,0,公噸,完成核算
B8603710,佶興科技股份有限公司,2014年第4季,0.001,公噸,0,公噸,0,公噸,0,公噸,完成核算
B8603701,富皇塑膠工業有限公司,2014年第4季,0.014,公噸,0,公噸,0,公噸,0,公噸,完成核算
B8603685,勝裕砂布有限公司,2014年第4季,0.135,公噸,0,公噸,0,公噸,0,公噸,完成核算
B8603676,益原企業行,2014年第4季,0.036,公噸,0,公噸,0,公噸,0,公噸,完成核算
B0505520,台駿科技塑膠有限公司,2014年第4季,0.119,公噸,0,公噸,0,公噸,0,公噸,完成核算
B0505511,協辰興業有限公司,2014年第4季,1.707,公噸,0,公噸,0,公噸,0,公噸,完成核算
B0002659,翰鑫企業股份有限公司,2014年第4季,0.005,公噸,0,公噸,0,公噸,0,公噸,完成核算
Q7304556,國塑塑膠工業股份有限公司,2014年第3季,0.208,公噸,0,公噸,0,公噸,0,公噸,完成核算
P46A6562,明徽能源股份有限公司,2014年第3季,2.501,公噸,0,公噸,0,公噸,0,公噸,完成申報
L8900381,新益機械工廠股份有限公司,2014年第3季,0.505,公噸,0,公噸,0,公噸,0,公噸,完成核算
K7700634,金晶矽砂股份有限公司銅鑼廠,2014年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
H45B0915,觀鑫木業有限公司,2014年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
F0720609,呈錩工業有限公司樹林廠,2014年第3季,0,公噸,0,公噸,0.114,公噸,0.079,公噸,完成核算
E2901181,雄順金屬股份有限公司,2014年第3季,0,公噸,0,公噸,0,公噸,0.185,公噸,完成核算
E2900219,成肯國際實業股份有限公司,2014年第3季,2.279,公噸,0,公噸,0,公噸,0,公噸,完成核算
B9800964,功揚企業股份有限公司第二廠,2014年第3季,3.3,公噸,0,公噸,0,公噸,0.005,公噸,完成核算
B9600320,光國股份有限公司六廠,2014年第3季,1.358,公噸,0,公噸,0,公噸,0,公噸,完成核算
B9302892,里木科技股份有限公司工廠,2014年第3季,0.024,公噸,0,公噸,0,公噸,0,公噸,完成核算
B9302883,灃和科技股份有限公司,2014年第3季,0.001,公噸,0,公噸,0,公噸,0,公噸,完成申報
B9302874,永元電機股份有限公司,2014年第3季,2.148,公噸,0,公噸,0,公噸,0,公噸,完成核算
B9201943,巨堡五金工業股份有限公司,2014年第3季,0.038,公噸,0,公噸,0.027,公噸,0.023,公噸,完成核算
